级别,日期和时间,来源,事件 ID,任务类别
信息,2015/7/24 11:06:47,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/7/24 11:01:40,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/7/24 11:20:06,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/7/24 11:14:47,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/7/16 14:18:57,Service Control Manager,7036,无,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。
信息,2015/7/16 14:18:28,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2015/7/16 14:35:27,Service Control Manager,7036,无,WinHTTP Web Proxy Auto-Discovery Service 服务处于 停止 状态。
信息,2015/7/16 14:18:57,Service Control Manager,7036,无,Attunity Replicate Console 服务处于 正在运行 状态。
信息,2015/7/16 14:15:21,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 停止 状态。
信息,2015/7/16 14:15:00,Service Control Manager,7036,无,Attunity Replicate Console 服务处于 停止 状态。
信息,2015/7/16 14:18:06,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/7/16 14:16:02,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/7/22 12:00:01,EventLog,6013,无,系统启动时间为 3619152 秒。
信息,2015/7/21 12:00:01,EventLog,6013,无,系统启动时间为 3532752 秒。
信息,2015/7/23 10:31:05,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/7/23 10:21:05,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/7/18 12:00:01,EventLog,6013,无,系统启动时间为 3273552 秒。
信息,2015/7/17 12:00:01,EventLog,6013,无,系统启动时间为 3187152 秒。
信息,2015/7/20 12:00:01,EventLog,6013,无,系统启动时间为 3446352 秒。
信息,2015/7/19 12:00:00,EventLog,6013,无,系统启动时间为 3359952 秒。
信息,2015/6/10 14:41:13,EventLog,6005,无,事件日志服务已启动。
信息,2015/5/18 22:59:56,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0x02424ff0 指令引用的 0x02290000 内存。该内存不能为 written。

要终止程序，请单击“确定”。"
信息,2015/5/18 22:46:44,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 22:59:56,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 22:59:56,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 22:36:44,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 22:23:52,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 22:38:55,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 22:36:44,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 23:33:54,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 23:26:03,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 23:48:06,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 23:48:06,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 23:09:56,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 23:01:56,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 23:23:54,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 23:23:54,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 21:27:38,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 21:14:22,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 21:29:38,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 21:27:38,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 21:04:22,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 20:50:48,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 21:06:22,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 21:04:22,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 22:13:52,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 22:00:36,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 22:15:52,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 22:13:52,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 21:50:36,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 21:37:38,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 21:52:36,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 21:50:36,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 23:50:07,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 1:58:54,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 1:50:54,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 2:12:50,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 2:12:50,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 1:48:54,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0xf777e1b4 指令引用的 0x00000060 内存。该内存不能为 read。

要终止程序，请单击“确定”。"
信息,2015/5/19 1:34:46,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 1:48:54,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 1:48:54,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 2:46:22,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 2:38:22,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 3:00:10,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 3:00:10,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 2:22:50,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 2:14:50,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 2:36:22,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 2:36:22,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 0:35:56,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 0:21:46,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 0:37:57,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 0:35:56,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 0:11:46,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 23:58:06,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 0:13:46,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 0:11:46,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 1:24:46,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 1:10:22,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 1:26:47,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 1:24:46,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/19 1:00:22,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/19 0:45:56,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/19 1:02:23,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/19 1:00:22,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 15:18:51,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 15:16:51,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/17 12:00:01,EventLog,6013,无,系统启动时间为 317120 秒。
信息,2015/5/17 1:00:00,Service Control Manager,7036,无,Windows Time 服务处于 正在运行 状态。
信息,2015/5/16 8:52:33,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 8:50:33,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 12:00:01,EventLog,6013,无,系统启动时间为 230721 秒。
信息,2015/5/16 9:00:33,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 15:09:05,Service Control Manager,7036,无,Attunity Replicate Console 服务处于 停止 状态。
信息,2015/5/18 13:08:14,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 15:10:41,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 停止 状态。
信息,2015/5/18 15:09:06,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 12:58:11,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 12:00:01,EventLog,6013,无,系统启动时间为 403520 秒。
信息,2015/5/18 13:00:14,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 12:58:12,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 7:54:12,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 7:52:09,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 8:11:49,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/16 8:02:11,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/16 7:34:38,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 7:32:36,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 7:52:07,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/16 7:42:38,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/16 8:33:17,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 8:31:17,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 8:50:33,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/16 8:41:17,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/16 8:13:49,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/16 8:11:49,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/16 8:31:17,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/16 8:21:49,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 15:11:06,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 19:54:10,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 19:54:10,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0x02344ff0 指令引用的 0x021b0000 内存。该内存不能为 written。

要终止程序，请单击“确定”。"
信息,2015/5/18 19:56:10,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 19:54:10,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 19:30:54,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 19:30:54,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 19:40:54,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 19:32:54,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 20:40:48,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 20:27:32,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 20:43:07,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 20:40:48,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 20:17:32,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 20:04:10,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/5/18 20:19:32,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 20:17:32,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/5/18 15:17:32,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/5/18 15:15:32,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/5/18 15:18:26,Service Control Manager,7036,无,Attunity Replicate Console 服务处于 正在运行 状态。
信息,2015/5/18 15:18:06,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2015/5/18 15:13:22,Service Control Manager,7036,无,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。
信息,2015/5/18 15:12:55,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
