级别,日期和时间,来源,事件 ID,任务类别
错误,2015/12/4 4:04:20,Application Error,1000,(100),"错误应用程序名称: repctl.exe，版本: 4.0.5.86，时间戳: 0x555c84fb
错误模块名称: arepbase.dll，版本: 4.0.5.86，时间戳: 0x555c84f7
异常代码: 0xc0000005
错误偏移量: 0x00000000000172a0
错误进程 ID: 0x209d4
错误应用程序启动时间: 0x01d12e05c2f1acf8
错误应用程序路径: D:\Attunity\Replicate\bin\repctl.exe
错误模块路径: D:\Attunity\Replicate\bin\arepbase.dll
报告 ID: 09844ab0-99f9-11e5-a358-0050568652cb"
信息,2015/12/4 4:03:44,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_840467f1

分析符号: 
重新检查解决方案: 0
报告 Id: f46d8918-99f8-11e5-a358-0050568652cb
报告状态: 0"
信息,2015/12/4 4:03:44,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_840467f1

分析符号: 
重新检查解决方案: 0
报告 Id: f46d8918-99f8-11e5-a358-0050568652cb
报告状态: 4"
错误,2015/12/4 4:03:44,Application Error,1000,(100),"错误应用程序名称: repctl.exe，版本: 4.0.5.86，时间戳: 0x555c84fb
错误模块名称: arepbase.dll，版本: 4.0.5.86，时间戳: 0x555c84f7
异常代码: 0xc0000005
错误偏移量: 0x00000000000172a0
错误进程 ID: 0x20930
错误应用程序启动时间: 0x01d12e05a80b57b4
错误应用程序路径: D:\Attunity\Replicate\bin\repctl.exe
错误模块路径: D:\Attunity\Replicate\bin\arepbase.dll
报告 ID: f46d8918-99f8-11e5-a358-0050568652cb"
信息,2015/12/4 4:03:01,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_851fbf72

分析符号: 
重新检查解决方案: 0
报告 Id: daba5bc8-99f8-11e5-a358-0050568652cb
报告状态: 0"
信息,2015/12/4 4:03:01,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_851fbf72

分析符号: 
重新检查解决方案: 0
报告 Id: daba5bc8-99f8-11e5-a358-0050568652cb
报告状态: 4"
错误,2015/12/4 4:03:01,Application Error,1000,(100),"错误应用程序名称: repctl.exe，版本: 4.0.5.86，时间戳: 0x555c84fb
错误模块名称: arepbase.dll，版本: 4.0.5.86，时间戳: 0x555c84f7
异常代码: 0xc0000005
错误偏移量: 0x00000000000172a0
错误进程 ID: 0x2016c
错误应用程序启动时间: 0x01d12e059326af8b
错误应用程序路径: D:\Attunity\Replicate\bin\repctl.exe
错误模块路径: D:\Attunity\Replicate\bin\arepbase.dll
报告 ID: daba5bc8-99f8-11e5-a358-0050568652cb"
信息,2015/12/4 4:02:38,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 
C:\Windows\Temp\WER3B27.tmp.appcompat.txt
C:\Windows\Temp\WER4BDA.tmp.WERInternalMetadata.xml
C:\Windows\Temp\WER4C19.tmp.hdmp
C:\Windows\Temp\WER5D1B.tmp.mdmp

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_cab_86bb5e40

分析符号: 
重新检查解决方案: 0
报告 Id: c642f884-99f8-11e5-a358-0050568652cb
报告状态: 0"
信息,2015/12/4 4:02:37,Windows Error Reporting,1001,无,"错误存储段 ，类型 0
事件名称: APPCRASH
响应: 不可用
Cab ID: 0

问题签名: 
P1: repctl.exe
P2: 4.0.5.86
P3: 555c84fb
P4: arepbase.dll
P5: 4.0.5.86
P6: 555c84f7
P7: c0000005
P8: 00000000000172a0
P9: 
P10: 

附加文件: 
C:\Windows\Temp\WER3B27.tmp.appcompat.txt
C:\Windows\Temp\WER4BDA.tmp.WERInternalMetadata.xml
C:\Windows\Temp\WER4C19.tmp.hdmp
C:\Windows\Temp\WER5D1B.tmp.mdmp

可在此处获取这些文件: 
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_repctl.exe_7a402426b73e7f1d58773e96a32676f1cb3b5fa_cab_86bb5e40

分析符号: 
重新检查解决方案: 0
报告 Id: c642f884-99f8-11e5-a358-0050568652cb
报告状态: 4"
错误,2015/12/4 4:02:27,Application Error,1000,(100),"错误应用程序名称: repctl.exe，版本: 4.0.5.86，时间戳: 0x555c84fb
错误模块名称: arepbase.dll，版本: 4.0.5.86，时间戳: 0x555c84f7
异常代码: 0xc0000005
错误偏移量: 0x00000000000172a0
错误进程 ID: 0x1fd50
错误应用程序启动时间: 0x01d12d7b5d286526
错误应用程序路径: D:\Attunity\Replicate\bin\repctl.exe
错误模块路径: D:\Attunity\Replicate\bin\arepbase.dll
报告 ID: c642f884-99f8-11e5-a358-0050568652cb"
信息,2015/12/4 1:41:13,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/12/4 1:12:13,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 606 seconds.
信息,2015/11/30 20:57:09,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal. [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal
The Latency for replication task cdms_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/30 14:44:02,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]cdms_to_bds high latency notification. [NOVPLODS01\latency_mon]cdms_to_bds high latency notification
The latency for replication task cdms_to_bds exceeds defined limits.
The current latency is 3603 seconds.
信息,2015/11/29 9:16:13,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3601 seconds.
信息,2015/11/28 10:45:42,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2015/11/28 9:05:22,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3601 seconds.
信息,2015/11/27 19:23:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal. [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal
The Latency for replication task cdms_to_bds returned to within defined limits.
The current latency is 5 seconds.
信息,2015/11/27 15:44:31,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]cdms_to_bds high latency notification. [NOVPLODS01\latency_mon]cdms_to_bds high latency notification
The latency for replication task cdms_to_bds exceeds defined limits.
The current latency is 3605 seconds.
信息,2015/11/27 11:01:11,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2015/11/27 9:18:19,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3604 seconds.
信息,2015/11/26 18:33:16,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal. [NOVPLODS01\latency_mon] cdms_to_bds latency back to normal
The Latency for replication task cdms_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/26 10:37:36,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 7 seconds.
信息,2015/11/26 9:17:36,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3605 seconds.
信息,2015/11/25 19:34:43,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal. [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal
The Latency for replication task CDMS_TO_ODS returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/25 18:09:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification. [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification
The latency for replication task CDMS_TO_ODS exceeds defined limits.
The current latency is 3602 seconds.
信息,2015/11/25 17:54:41,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]cdms_to_bds high latency notification. [NOVPLODS01\latency_mon]cdms_to_bds high latency notification
The latency for replication task cdms_to_bds exceeds defined limits.
The current latency is 3602 seconds.
信息,2015/11/25 10:40:36,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2015/11/25 9:16:22,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3601 seconds.
信息,2015/11/24 10:34:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2015/11/24 9:18:04,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3604 seconds.
信息,2015/11/24 6:08:46,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 8 seconds.
信息,2015/11/24 5:59:18,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3607 seconds.
信息,2015/11/23 12:16:33,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 3 seconds.
信息,2015/11/23 10:57:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3604 seconds.
信息,2015/11/22 13:59:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 3 seconds.
信息,2015/11/22 12:46:26,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 3601 seconds.
信息,2015/11/22 9:20:28,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 3 seconds.
信息,2015/11/22 9:19:17,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183955 seconds.
信息,2015/11/22 9:18:57,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 9:18:41,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183918 seconds.
信息,2015/11/22 9:18:36,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 9:18:10,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183887 seconds.
信息,2015/11/22 9:14:40,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 8 seconds.
信息,2015/11/22 9:14:19,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183659 seconds.
信息,2015/11/22 9:12:34,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 7 seconds.
信息,2015/11/22 9:11:38,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183494 seconds.
信息,2015/11/22 9:09:43,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2015/11/22 9:09:17,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183354 seconds.
信息,2015/11/22 9:06:06,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 5 seconds.
信息,2015/11/22 9:05:56,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183153 seconds.
信息,2015/11/22 9:04:30,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 9:04:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448183050 seconds.
信息,2015/11/22 9:01:19,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 9:00:59,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182857 seconds.
信息,2015/11/22 9:00:44,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 9:00:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182822 seconds.
信息,2015/11/22 8:54:27,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:53:57,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182435 seconds.
信息,2015/11/22 8:52:21,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:52:01,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182320 seconds.
信息,2015/11/22 8:51:45,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:51:30,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182286 seconds.
信息,2015/11/22 8:49:29,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:49:09,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448182146 seconds.
信息,2015/11/22 8:44:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:44:07,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181843 seconds.
信息,2015/11/22 8:39:02,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 1 seconds.
信息,2015/11/22 8:38:56,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181535 seconds.
信息,2015/11/22 8:37:16,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:37:00,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181417 seconds.
信息,2015/11/22 8:36:40,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 5 seconds.
信息,2015/11/22 8:36:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181373 seconds.
信息,2015/11/22 8:34:19,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 7 seconds.
信息,2015/11/22 8:33:53,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181230 seconds.
信息,2015/11/22 8:33:28,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:33:07,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181187 seconds.
信息,2015/11/22 8:32:52,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:32:32,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181149 seconds.
信息,2015/11/22 8:30:31,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 4 seconds.
信息,2015/11/22 8:30:16,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448181012 seconds.
信息,2015/11/22 8:29:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:28:35,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448180913 seconds.
信息,2015/11/22 8:28:24,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:28:04,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448180882 seconds.
信息,2015/11/22 8:27:44,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2015/11/22 8:27:08,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 1448180826 seconds.
信息,2015/11/22 8:25:32,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
